atraso,aluno_id,falta,criado_em,primeira_metade
atrasado,215,TRUE,2024-04-23 20:01:03.614522,TRUE
atrasado,216,TRUE,2024-04-23 20:01:03.616363,TRUE
atrasado,217,TRUE,2024-04-23 20:01:03.618446,TRUE
atrasado,220,TRUE,2024-04-23 20:01:03.623982,TRUE
atrasado,221,TRUE,2024-04-23 20:01:03.625713,TRUE
atrasado,224,TRUE,2024-04-23 20:01:03.630886,TRUE
atrasado,225,TRUE,2024-04-23 20:01:03.632948,TRUE
atrasado,227,TRUE,2024-04-23 20:01:03.636247,TRUE
atrasado,229,TRUE,2024-04-23 20:01:03.639546,TRUE
atrasado,231,TRUE,2024-04-23 20:01:03.643262,TRUE
atrasado,232,TRUE,2024-04-23 20:01:03.645050,TRUE
atrasado,233,TRUE,2024-04-23 20:01:03.646694,TRUE
atrasado,235,TRUE,2024-04-23 20:01:03.649903,TRUE
atrasado,237,TRUE,2024-04-23 20:01:03.652981,TRUE
sem atraso,201,FALSE,2024-04-23 20:15:10.629607,FALSE
sem atraso,172,FALSE,2024-04-23 20:15:13.508004,FALSE
sem atraso,236,FALSE,2024-04-23 20:15:15.266961,FALSE
sem atraso,206,FALSE,2024-04-23 20:15:18.314069,FALSE
sem atraso,163,FALSE,2024-04-23 20:15:22.061610,FALSE
sem atraso,208,FALSE,2024-04-23 20:15:28.349161,FALSE
sem atraso,121,FALSE,2024-04-23 20:15:31.391316,FALSE
sem atraso,127,FALSE,2024-04-23 20:15:37.274043,FALSE
sem atraso,154,FALSE,2024-04-23 20:15:40.887850,FALSE
sem atraso,165,FALSE,2024-04-23 20:15:48.169815,FALSE
sem atraso,234,FALSE,2024-04-23 20:15:49.022542,FALSE
sem atraso,200,FALSE,2024-04-23 20:15:53.578572,FALSE
sem atraso,223,FALSE,2024-04-23 20:15:59.790248,FALSE
sem atraso,211,FALSE,2024-04-23 20:16:01.127369,FALSE
sem atraso,144,FALSE,2024-04-23 20:16:02.132516,FALSE
sem atraso,120,FALSE,2024-04-23 20:16:10.756726,FALSE
sem atraso,175,FALSE,2024-04-23 20:16:11.493069,FALSE
sem atraso,228,FALSE,2024-04-23 20:16:17.618317,FALSE
sem atraso,195,FALSE,2024-04-23 20:16:33.748884,FALSE
sem atraso,202,FALSE,2024-04-23 20:16:40.666500,FALSE
sem atraso,173,FALSE,2024-04-23 20:16:44.672863,FALSE
sem atraso,167,FALSE,2024-04-23 20:16:54.496107,FALSE
sem atraso,152,FALSE,2024-04-23 20:17:12.495968,FALSE
sem atraso,184,FALSE,2024-04-23 20:17:15.576963,FALSE
sem atraso,130,FALSE,2024-04-23 20:17:38.966604,FALSE
sem atraso,179,FALSE,2024-04-23 20:17:42.543735,FALSE
sem atraso,129,FALSE,2024-04-23 20:17:46.790254,FALSE
sem atraso,212,FALSE,2024-04-23 20:17:55.019121,FALSE
sem atraso,230,FALSE,2024-04-23 20:18:10.901907,FALSE
sem atraso,150,FALSE,2024-04-23 20:18:14.778496,FALSE
sem atraso,142,FALSE,2024-04-23 20:18:19.781528,FALSE
sem atraso,140,FALSE,2024-04-23 20:18:24.416028,FALSE
sem atraso,133,FALSE,2024-04-23 20:18:37.596293,FALSE
sem atraso,125,FALSE,2024-04-23 20:18:38.585785,FALSE
sem atraso,168,FALSE,2024-04-23 20:18:43.650761,FALSE
sem atraso,215,FALSE,2024-04-23 20:18:54.108115,FALSE
sem atraso,197,FALSE,2024-04-23 20:19:03.254502,FALSE
sem atraso,219,FALSE,2024-04-23 20:19:10.511319,FALSE
sem atraso,232,FALSE,2024-04-23 20:19:15.945296,FALSE
sem atraso,237,FALSE,2024-04-23 20:19:32.035011,FALSE
sem atraso,181,FALSE,2024-04-23 20:19:40.353928,FALSE
sem atraso,190,FALSE,2024-04-23 20:19:40.609194,FALSE
sem atraso,191,FALSE,2024-04-23 20:19:48.246890,FALSE
sem atraso,137,FALSE,2024-04-23 20:19:58.043926,FALSE
sem atraso,182,FALSE,2024-04-23 20:20:08.747471,FALSE
sem atraso,229,FALSE,2024-04-23 20:20:10.020627,FALSE
sem atraso,148,FALSE,2024-04-23 20:20:17.081883,FALSE
sem atraso,146,FALSE,2024-04-23 20:20:19.555637,FALSE
sem atraso,185,FALSE,2024-04-23 20:20:21.919476,FALSE
sem atraso,217,FALSE,2024-04-23 20:20:31.527495,FALSE
sem atraso,214,FALSE,2024-04-23 20:20:40.043913,FALSE
sem atraso,161,FALSE,2024-04-23 20:20:45.950946,FALSE
sem atraso,124,FALSE,2024-04-23 20:25:15.215805,FALSE
sem atraso,131,FALSE,2024-04-23 20:25:30.214129,FALSE
sem atraso,209,FALSE,2024-04-23 20:28:53.089413,FALSE
sem atraso,183,FALSE,2024-04-23 20:29:07.650531,FALSE
sem atraso,141,FALSE,2024-04-23 20:29:24.639617,FALSE
sem atraso,224,FALSE,2024-04-23 20:29:41.234335,FALSE
sem atraso,136,FALSE,2024-04-23 20:29:52.862495,FALSE
sem atraso,164,FALSE,2024-04-23 20:30:02.911467,FALSE
sem atraso,126,FALSE,2024-04-23 20:30:10.595878,FALSE
sem atraso,222,FALSE,2024-04-23 20:30:15.638334,FALSE
sem atraso,171,FALSE,2024-04-23 20:30:18.207613,FALSE
sem atraso,155,FALSE,2024-04-23 20:30:28.402495,FALSE
sem atraso,135,FALSE,2024-04-23 20:30:31.275415,FALSE
sem atraso,203,FALSE,2024-04-23 20:31:02.212857,FALSE
sem atraso,199,FALSE,2024-04-23 20:31:32.095172,FALSE
sem atraso,218,FALSE,2024-04-23 20:31:44.142030,FALSE
sem atraso,169,FALSE,2024-04-23 20:31:53.485814,FALSE
sem atraso,205,FALSE,2024-04-23 20:32:06.149281,FALSE
sem atraso,128,FALSE,2024-04-23 20:32:50.849683,FALSE
sem atraso,149,FALSE,2024-04-23 20:33:45.728073,FALSE
sem atraso,178,FALSE,2024-04-23 20:34:43.890748,FALSE
sem atraso,207,FALSE,2024-04-23 20:35:07.416645,FALSE
sem atraso,225,FALSE,2024-04-23 20:35:31.306111,FALSE
sem atraso,158,FALSE,2024-04-23 20:36:26.883023,FALSE
sem atraso,213,FALSE,2024-04-23 20:36:38.809970,FALSE
sem atraso,210,FALSE,2024-04-23 20:36:42.201188,FALSE
sem atraso,147,FALSE,2024-04-23 20:36:50.327474,FALSE
sem atraso,187,FALSE,2024-04-23 20:36:52.706849,FALSE
sem atraso,145,FALSE,2024-04-23 20:37:48.007735,FALSE
sem atraso,138,FALSE,2024-04-23 20:40:23.363794,FALSE
atrasado,122,TRUE,2024-04-23 22:01:01.735062,FALSE
atrasado,123,TRUE,2024-04-23 22:01:01.737549,FALSE
atrasado,132,TRUE,2024-04-23 22:01:01.757446,FALSE
atrasado,134,TRUE,2024-04-23 22:01:01.761661,FALSE
atrasado,139,TRUE,2024-04-23 22:01:01.772646,FALSE
atrasado,143,TRUE,2024-04-23 22:01:01.780440,FALSE
atrasado,151,TRUE,2024-04-23 22:01:01.795480,FALSE
atrasado,153,TRUE,2024-04-23 22:01:01.799653,FALSE
atrasado,156,TRUE,2024-04-23 22:01:01.805543,FALSE
atrasado,157,TRUE,2024-04-23 22:01:01.807438,FALSE
atrasado,159,TRUE,2024-04-23 22:01:01.810784,FALSE
atrasado,160,TRUE,2024-04-23 22:01:01.812484,FALSE
atrasado,162,TRUE,2024-04-23 22:01:01.815724,FALSE
atrasado,166,TRUE,2024-04-23 22:01:01.822692,FALSE
atrasado,170,TRUE,2024-04-23 22:01:01.830510,FALSE
atrasado,174,TRUE,2024-04-23 22:01:01.839727,FALSE
atrasado,176,TRUE,2024-04-23 22:01:01.843597,FALSE
atrasado,177,TRUE,2024-04-23 22:01:01.845451,FALSE
atrasado,180,TRUE,2024-04-23 22:01:01.852120,FALSE
atrasado,186,TRUE,2024-04-23 22:01:01.866381,FALSE
atrasado,188,TRUE,2024-04-23 22:01:01.870495,FALSE
atrasado,189,TRUE,2024-04-23 22:01:01.872684,FALSE
atrasado,192,TRUE,2024-04-23 22:01:01.877374,FALSE
atrasado,193,TRUE,2024-04-23 22:01:01.878930,FALSE
atrasado,194,TRUE,2024-04-23 22:01:01.880489,FALSE
atrasado,196,TRUE,2024-04-23 22:01:01.883908,FALSE
atrasado,198,TRUE,2024-04-23 22:01:01.887210,FALSE
atrasado,204,TRUE,2024-04-23 22:01:01.905327,FALSE
atrasado,216,TRUE,2024-04-23 22:01:01.924733,FALSE
atrasado,220,TRUE,2024-04-23 22:01:01.934019,FALSE
atrasado,221,TRUE,2024-04-23 22:01:01.936025,FALSE
atrasado,226,TRUE,2024-04-23 22:01:01.946013,FALSE
atrasado,227,TRUE,2024-04-23 22:01:01.947981,FALSE
atrasado,231,TRUE,2024-04-23 22:01:01.955659,FALSE
atrasado,233,TRUE,2024-04-23 22:01:01.959479,FALSE
atrasado,235,TRUE,2024-04-23 22:01:01.965229,FALSE
sem atraso,223,FALSE,2024-04-24 17:59:16.842026,TRUE
sem atraso,153,FALSE,2024-04-24 17:59:29.762705,TRUE
sem atraso,206,FALSE,2024-04-24 17:59:40.695369,TRUE
sem atraso,209,FALSE,2024-04-24 18:00:18.361962,TRUE
sem atraso,141,FALSE,2024-04-24 18:00:31.356349,TRUE
sem atraso,183,FALSE,2024-04-24 18:00:40.190248,TRUE
sem atraso,136,FALSE,2024-04-24 18:00:52.796730,TRUE
sem atraso,197,FALSE,2024-04-24 18:01:01.725690,TRUE
sem atraso,179,FALSE,2024-04-24 18:01:14.767361,TRUE
sem atraso,151,FALSE,2024-04-24 18:01:20.712967,TRUE
sem atraso,163,FALSE,2024-04-24 18:01:25.623964,TRUE
sem atraso,236,FALSE,2024-04-24 18:01:31.413816,TRUE
sem atraso,182,FALSE,2024-04-24 18:01:39.633282,TRUE
sem atraso,207,FALSE,2024-04-24 18:01:48.697870,TRUE
sem atraso,225,FALSE,2024-04-24 18:01:58.589458,TRUE
sem atraso,158,FALSE,2024-04-24 18:02:06.383637,TRUE
sem atraso,187,FALSE,2024-04-24 18:02:15.184547,TRUE
sem atraso,237,FALSE,2024-04-24 18:02:35.330504,TRUE
sem atraso,149,FALSE,2024-04-24 18:02:45.505478,TRUE
sem atraso,218,FALSE,2024-04-24 18:02:53.380513,TRUE
sem atraso,146,FALSE,2024-04-24 18:03:11.439917,TRUE
sem atraso,150,FALSE,2024-04-24 18:03:27.626632,TRUE
sem atraso,214,FALSE,2024-04-24 18:03:37.644383,TRUE
sem atraso,185,FALSE,2024-04-24 18:03:47.644862,TRUE
sem atraso,148,FALSE,2024-04-24 18:04:32.444668,TRUE
sem atraso,195,FALSE,2024-04-24 18:04:41.428025,TRUE
sem atraso,230,FALSE,2024-04-24 18:04:51.948693,TRUE
sem atraso,159,FALSE,2024-04-24 18:05:10.350069,TRUE
sem atraso,145,FALSE,2024-04-24 18:05:20.254005,TRUE
sem atraso,211,FALSE,2024-04-24 18:05:37.333070,TRUE
sem atraso,130,FALSE,2024-04-24 18:05:47.999726,TRUE
sem atraso,212,FALSE,2024-04-24 18:05:56.944941,TRUE
sem atraso,121,FALSE,2024-04-24 18:06:05.663239,TRUE
sem atraso,200,FALSE,2024-04-24 18:06:13.049582,TRUE
sem atraso,188,FALSE,2024-04-24 18:06:19.788182,TRUE
sem atraso,233,FALSE,2024-04-24 18:06:57.140213,TRUE
sem atraso,129,FALSE,2024-04-24 18:07:15.110662,TRUE
sem atraso,172,FALSE,2024-04-24 18:07:20.987538,TRUE
sem atraso,178,FALSE,2024-04-24 18:07:31.867205,TRUE
sem atraso,177,FALSE,2024-04-24 18:07:39.685968,TRUE
sem atraso,139,FALSE,2024-04-24 18:07:52.930301,TRUE
sem atraso,169,FALSE,2024-04-24 18:07:57.551603,TRUE
sem atraso,123,FALSE,2024-04-24 18:07:57.742316,TRUE
sem atraso,181,FALSE,2024-04-24 18:08:06.362918,TRUE
sem atraso,167,FALSE,2024-04-24 18:08:09.334071,TRUE
sem atraso,154,FALSE,2024-04-24 18:08:13.625257,TRUE
sem atraso,140,FALSE,2024-04-24 18:08:19.916226,TRUE
sem atraso,174,FALSE,2024-04-24 18:08:31.497167,TRUE
sem atraso,173,FALSE,2024-04-24 18:08:37.960577,TRUE
sem atraso,219,FALSE,2024-04-24 18:08:43.536998,TRUE
sem atraso,137,FALSE,2024-04-24 18:08:53.337699,TRUE
sem atraso,125,FALSE,2024-04-24 18:08:58.226712,TRUE
sem atraso,194,FALSE,2024-04-24 18:09:12.371494,TRUE
sem atraso,184,FALSE,2024-04-24 18:09:30.416779,TRUE
sem atraso,199,FALSE,2024-04-24 18:09:41.671195,TRUE
sem atraso,193,FALSE,2024-04-24 18:09:47.457571,TRUE
sem atraso,229,FALSE,2024-04-24 18:09:52.536780,TRUE
sem atraso,189,FALSE,2024-04-24 18:10:04.411675,TRUE
sem atraso,166,FALSE,2024-04-24 18:10:04.479538,TRUE
sem atraso,142,FALSE,2024-04-24 18:10:14.440888,TRUE
sem atraso,217,FALSE,2024-04-24 18:10:29.374840,TRUE
sem atraso,201,FALSE,2024-04-24 18:11:57.898533,TRUE
sem atraso,152,FALSE,2024-04-24 18:12:06.305789,TRUE
sem atraso,168,FALSE,2024-04-24 18:12:15.609579,TRUE
sem atraso,133,FALSE,2024-04-24 18:12:29.405602,TRUE
sem atraso,175,FALSE,2024-04-24 18:12:38.552675,TRUE
sem atraso,171,FALSE,2024-04-24 18:12:46.645482,TRUE
sem atraso,161,FALSE,2024-04-24 18:13:37.642270,TRUE
sem atraso,120,FALSE,2024-04-24 18:13:57.657100,TRUE
sem atraso,122,FALSE,2024-04-24 18:14:09.091997,TRUE
sem atraso,126,FALSE,2024-04-24 18:14:18.451619,TRUE
sem atraso,135,FALSE,2024-04-24 18:15:17.882872,TRUE
sem atraso,203,FALSE,2024-04-24 18:15:51.370575,TRUE
atrasado,228,FALSE,2024-04-24 18:27:50.821801,TRUE
atrasado,124,TRUE,2024-04-24 20:01:03.821025,TRUE
atrasado,127,TRUE,2024-04-24 20:01:03.827213,TRUE
atrasado,128,TRUE,2024-04-24 20:01:03.828930,TRUE
atrasado,131,TRUE,2024-04-24 20:01:03.834276,TRUE
atrasado,132,TRUE,2024-04-24 20:01:03.835987,TRUE
atrasado,134,TRUE,2024-04-24 20:01:03.839348,TRUE
atrasado,138,TRUE,2024-04-24 20:01:03.846210,TRUE
atrasado,143,TRUE,2024-04-24 20:01:03.855901,TRUE
atrasado,144,TRUE,2024-04-24 20:01:03.857961,TRUE
atrasado,147,TRUE,2024-04-24 20:01:03.863432,TRUE
atrasado,155,TRUE,2024-04-24 20:01:03.877672,TRUE
atrasado,156,TRUE,2024-04-24 20:01:03.879330,TRUE
atrasado,157,TRUE,2024-04-24 20:01:03.881064,TRUE
atrasado,160,TRUE,2024-04-24 20:01:03.886684,TRUE
atrasado,162,TRUE,2024-04-24 20:01:03.889915,TRUE
atrasado,164,TRUE,2024-04-24 20:01:03.893090,TRUE
atrasado,165,TRUE,2024-04-24 20:01:03.895580,TRUE
atrasado,170,TRUE,2024-04-24 20:01:03.909581,TRUE
atrasado,176,TRUE,2024-04-24 20:01:03.919157,TRUE
atrasado,180,TRUE,2024-04-24 20:01:03.929102,TRUE
atrasado,186,TRUE,2024-04-24 20:01:03.941802,TRUE
atrasado,190,TRUE,2024-04-24 20:01:03.954537,TRUE
atrasado,191,TRUE,2024-04-24 20:01:03.958820,TRUE
atrasado,192,TRUE,2024-04-24 20:01:03.962370,TRUE
atrasado,196,TRUE,2024-04-24 20:01:03.973190,TRUE
atrasado,198,TRUE,2024-04-24 20:01:03.977306,TRUE
atrasado,202,TRUE,2024-04-24 20:01:03.984726,TRUE
atrasado,204,TRUE,2024-04-24 20:01:03.990973,TRUE
atrasado,205,TRUE,2024-04-24 20:01:03.993614,TRUE
atrasado,208,TRUE,2024-04-24 20:01:04.000834,TRUE
atrasado,210,TRUE,2024-04-24 20:01:04.008304,TRUE
atrasado,213,TRUE,2024-04-24 20:01:04.014907,TRUE
atrasado,215,TRUE,2024-04-24 20:01:04.019340,TRUE
atrasado,216,TRUE,2024-04-24 20:01:04.021447,TRUE
atrasado,220,TRUE,2024-04-24 20:01:04.027521,TRUE
atrasado,221,TRUE,2024-04-24 20:01:04.029063,TRUE
atrasado,222,TRUE,2024-04-24 20:01:04.030807,TRUE
atrasado,224,TRUE,2024-04-24 20:01:04.034137,TRUE
atrasado,226,TRUE,2024-04-24 20:01:04.037071,TRUE
atrasado,227,TRUE,2024-04-24 20:01:04.038852,TRUE
atrasado,231,TRUE,2024-04-24 20:01:04.048093,TRUE
atrasado,232,TRUE,2024-04-24 20:01:04.050280,TRUE
atrasado,234,TRUE,2024-04-24 20:01:04.054315,TRUE
atrasado,235,TRUE,2024-04-24 20:01:04.055996,TRUE
sem atraso,141,FALSE,2024-04-24 20:20:16.698004,FALSE
sem atraso,190,FALSE,2024-04-24 20:20:22.480701,FALSE
sem atraso,137,FALSE,2024-04-24 20:20:34.563571,FALSE
sem atraso,229,FALSE,2024-04-24 20:20:45.413882,FALSE
sem atraso,172,FALSE,2024-04-24 20:20:52.144557,FALSE
sem atraso,122,FALSE,2024-04-24 20:21:11.086909,FALSE
sem atraso,126,FALSE,2024-04-24 20:21:21.067495,FALSE
sem atraso,127,FALSE,2024-04-24 20:21:22.388483,FALSE
sem atraso,147,FALSE,2024-04-24 20:21:27.129950,FALSE
sem atraso,206,FALSE,2024-04-24 20:21:38.333317,FALSE
sem atraso,215,FALSE,2024-04-24 20:21:38.968460,FALSE
sem atraso,181,FALSE,2024-04-24 20:21:52.413606,FALSE
sem atraso,236,FALSE,2024-04-24 20:22:00.024468,FALSE
sem atraso,187,FALSE,2024-04-24 20:22:03.354088,FALSE
sem atraso,211,FALSE,2024-04-24 20:22:12.002954,FALSE
sem atraso,174,FALSE,2024-04-24 20:22:13.005107,FALSE
sem atraso,189,FALSE,2024-04-24 20:22:23.758186,FALSE
sem atraso,179,FALSE,2024-04-24 20:22:42.785257,FALSE
sem atraso,194,FALSE,2024-04-24 20:23:32.480156,FALSE
sem atraso,171,FALSE,2024-04-24 20:23:49.399401,FALSE
sem atraso,173,FALSE,2024-04-24 20:23:52.889682,FALSE
sem atraso,175,FALSE,2024-04-24 20:23:58.795514,FALSE
sem atraso,184,FALSE,2024-04-24 20:23:59.859111,FALSE
sem atraso,183,FALSE,2024-04-24 20:24:01.719010,FALSE
sem atraso,209,FALSE,2024-04-24 20:24:17.709466,FALSE
sem atraso,163,FALSE,2024-04-24 20:24:17.886171,FALSE
sem atraso,223,FALSE,2024-04-24 20:24:20.343361,FALSE
sem atraso,129,FALSE,2024-04-24 20:24:30.837934,FALSE
sem atraso,140,FALSE,2024-04-24 20:24:53.023181,FALSE
sem atraso,123,FALSE,2024-04-24 20:25:34.638343,FALSE
sem atraso,139,FALSE,2024-04-24 20:25:37.975757,FALSE
sem atraso,161,FALSE,2024-04-24 20:25:47.533946,FALSE
sem atraso,120,FALSE,2024-04-24 20:26:08.208839,FALSE
sem atraso,228,FALSE,2024-04-24 20:26:13.849479,FALSE
sem atraso,166,FALSE,2024-04-24 20:26:23.243575,FALSE
sem atraso,182,FALSE,2024-04-24 20:26:49.142199,FALSE
sem atraso,197,FALSE,2024-04-24 20:32:29.577914,FALSE
sem atraso,237,FALSE,2024-04-24 20:32:41.505506,FALSE
sem atraso,167,FALSE,2024-04-24 20:32:57.363995,FALSE
sem atraso,193,FALSE,2024-04-24 20:33:08.195470,FALSE
sem atraso,169,FALSE,2024-04-24 20:33:19.027607,FALSE
sem atraso,186,FALSE,2024-04-24 20:33:27.816776,FALSE
sem atraso,188,FALSE,2024-04-24 20:33:38.530175,FALSE
sem atraso,200,FALSE,2024-04-24 20:33:55.686113,FALSE
sem atraso,121,FALSE,2024-04-24 20:34:03.077042,FALSE
sem atraso,145,FALSE,2024-04-24 20:34:07.456161,FALSE
sem atraso,208,FALSE,2024-04-24 20:34:16.050411,FALSE
sem atraso,128,FALSE,2024-04-24 20:34:20.528139,FALSE
sem atraso,146,FALSE,2024-04-24 20:34:29.094816,FALSE
sem atraso,222,FALSE,2024-04-24 20:34:32.777291,FALSE
sem atraso,155,FALSE,2024-04-24 20:34:39.536183,FALSE
sem atraso,205,FALSE,2024-04-24 20:34:43.465936,FALSE
sem atraso,149,FALSE,2024-04-24 20:34:54.502549,FALSE
sem atraso,125,FALSE,2024-04-24 20:35:04.664587,FALSE
sem atraso,195,FALSE,2024-04-24 20:35:21.684645,FALSE
sem atraso,176,FALSE,2024-04-24 20:35:43.821991,FALSE
sem atraso,185,FALSE,2024-04-24 20:35:49.761547,FALSE
sem atraso,136,FALSE,2024-04-24 20:35:56.588982,FALSE
sem atraso,233,FALSE,2024-04-24 20:36:03.213760,FALSE
sem atraso,178,FALSE,2024-04-24 20:36:09.947636,FALSE
sem atraso,148,FALSE,2024-04-24 20:36:18.662889,FALSE
sem atraso,214,FALSE,2024-04-24 20:36:30.489616,FALSE
sem atraso,217,FALSE,2024-04-24 20:36:37.532597,FALSE
sem atraso,150,FALSE,2024-04-24 20:36:48.365550,FALSE
sem atraso,225,FALSE,2024-04-24 20:37:38.206055,FALSE
sem atraso,207,FALSE,2024-04-24 20:37:52.067255,FALSE
sem atraso,158,FALSE,2024-04-24 20:39:12.228365,FALSE
sem atraso,124,FALSE,2024-04-24 20:40:30.866401,FALSE
sem atraso,131,FALSE,2024-04-24 20:40:42.626366,FALSE
sem atraso,159,FALSE,2024-04-24 20:41:20.618902,FALSE
atrasado,130,FALSE,2024-04-24 20:59:25.977868,FALSE
atrasado,212,FALSE,2024-04-24 20:59:33.762017,FALSE
atrasado,151,FALSE,2024-04-24 20:59:44.723221,FALSE
atrasado,132,TRUE,2024-04-24 22:01:01.502044,FALSE
atrasado,133,TRUE,2024-04-24 22:01:01.504305,FALSE
atrasado,134,TRUE,2024-04-24 22:01:01.505777,FALSE
atrasado,135,TRUE,2024-04-24 22:01:01.507657,FALSE
atrasado,138,TRUE,2024-04-24 22:01:01.514059,FALSE
atrasado,142,TRUE,2024-04-24 22:01:01.522680,FALSE
atrasado,143,TRUE,2024-04-24 22:01:01.524854,FALSE
atrasado,144,TRUE,2024-04-24 22:01:01.527112,FALSE
atrasado,152,TRUE,2024-04-24 22:01:01.544765,FALSE
atrasado,153,TRUE,2024-04-24 22:01:01.546975,FALSE
atrasado,154,TRUE,2024-04-24 22:01:01.549171,FALSE
atrasado,156,TRUE,2024-04-24 22:01:01.553575,FALSE
atrasado,157,TRUE,2024-04-24 22:01:01.555929,FALSE
atrasado,160,TRUE,2024-04-24 22:01:01.562682,FALSE
atrasado,162,TRUE,2024-04-24 22:01:01.566406,FALSE
atrasado,164,TRUE,2024-04-24 22:01:01.569859,FALSE
atrasado,165,TRUE,2024-04-24 22:01:01.571423,FALSE
atrasado,168,TRUE,2024-04-24 22:01:01.575842,FALSE
atrasado,170,TRUE,2024-04-24 22:01:01.578887,FALSE
atrasado,177,TRUE,2024-04-24 22:01:01.597197,FALSE
atrasado,180,TRUE,2024-04-24 22:01:01.602571,FALSE
atrasado,191,TRUE,2024-04-24 22:01:01.628958,FALSE
atrasado,192,TRUE,2024-04-24 22:01:01.635391,FALSE
atrasado,196,TRUE,2024-04-24 22:01:01.652808,FALSE
atrasado,198,TRUE,2024-04-24 22:01:01.658782,FALSE
atrasado,199,TRUE,2024-04-24 22:01:01.664719,FALSE
atrasado,201,TRUE,2024-04-24 22:01:01.670641,FALSE
atrasado,202,TRUE,2024-04-24 22:01:01.672704,FALSE
atrasado,203,TRUE,2024-04-24 22:01:01.675508,FALSE
atrasado,204,TRUE,2024-04-24 22:01:01.678330,FALSE
atrasado,210,TRUE,2024-04-24 22:01:01.697670,FALSE
atrasado,213,TRUE,2024-04-24 22:01:01.706775,FALSE
atrasado,216,TRUE,2024-04-24 22:01:01.713151,FALSE
atrasado,218,TRUE,2024-04-24 22:01:01.716899,FALSE
atrasado,219,TRUE,2024-04-24 22:01:01.718763,FALSE
atrasado,220,TRUE,2024-04-24 22:01:01.720859,FALSE
atrasado,221,TRUE,2024-04-24 22:01:01.723413,FALSE
atrasado,224,TRUE,2024-04-24 22:01:01.730742,FALSE
atrasado,226,TRUE,2024-04-24 22:01:01.736617,FALSE
atrasado,227,TRUE,2024-04-24 22:01:01.738699,FALSE
atrasado,230,TRUE,2024-04-24 22:01:01.744941,FALSE
atrasado,231,TRUE,2024-04-24 22:01:01.747490,FALSE
atrasado,232,TRUE,2024-04-24 22:01:01.749889,FALSE
atrasado,234,TRUE,2024-04-24 22:01:01.753986,FALSE
atrasado,235,TRUE,2024-04-24 22:01:01.755912,FALSE
sem atraso,236,FALSE,2024-04-25 17:50:25.894515,TRUE
sem atraso,120,FALSE,2024-04-25 17:50:56.658398,TRUE
sem atraso,182,FALSE,2024-04-25 17:51:28.890789,TRUE
sem atraso,217,FALSE,2024-04-25 17:52:02.789919,TRUE
sem atraso,163,FALSE,2024-04-25 17:52:22.515783,TRUE
sem atraso,170,FALSE,2024-04-25 17:52:33.746712,TRUE
sem atraso,131,FALSE,2024-04-25 17:53:28.755143,TRUE
sem atraso,124,FALSE,2024-04-25 17:53:41.748522,TRUE
sem atraso,177,FALSE,2024-04-25 17:53:51.395201,TRUE
sem atraso,126,FALSE,2024-04-25 17:54:28.489355,TRUE
sem atraso,165,FALSE,2024-04-25 17:54:37.843914,TRUE
sem atraso,229,FALSE,2024-04-25 17:54:42.859415,TRUE
sem atraso,202,FALSE,2024-04-25 17:54:50.526603,TRUE
sem atraso,159,FALSE,2024-04-25 17:55:10.889620,TRUE
sem atraso,146,FALSE,2024-04-25 17:55:22.959646,TRUE
sem atraso,181,FALSE,2024-04-25 17:55:27.872198,TRUE
sem atraso,179,FALSE,2024-04-25 17:55:46.007392,TRUE
sem atraso,136,FALSE,2024-04-25 17:55:55.196734,TRUE
sem atraso,141,FALSE,2024-04-25 17:56:51.684480,TRUE
sem atraso,130,FALSE,2024-04-25 17:57:07.343332,TRUE
sem atraso,151,FALSE,2024-04-25 17:57:21.736725,TRUE
sem atraso,212,FALSE,2024-04-25 17:57:31.126027,TRUE
sem atraso,233,FALSE,2024-04-25 17:57:44.124600,TRUE
sem atraso,237,FALSE,2024-04-25 17:58:00.163811,TRUE
sem atraso,197,FALSE,2024-04-25 17:58:12.351114,TRUE
sem atraso,215,FALSE,2024-04-25 17:58:23.835052,TRUE
sem atraso,188,FALSE,2024-04-25 17:58:32.864009,TRUE
sem atraso,189,FALSE,2024-04-25 17:58:34.957294,TRUE
sem atraso,145,FALSE,2024-04-25 17:59:01.894526,TRUE
sem atraso,204,FALSE,2024-04-25 17:59:30.167599,TRUE
sem atraso,167,FALSE,2024-04-25 17:59:49.449276,TRUE
sem atraso,169,FALSE,2024-04-25 18:00:29.480745,TRUE
sem atraso,184,FALSE,2024-04-25 18:00:36.538892,TRUE
sem atraso,156,FALSE,2024-04-25 18:00:42.400942,TRUE
sem atraso,232,FALSE,2024-04-25 18:00:53.622552,TRUE
sem atraso,201,FALSE,2024-04-25 18:01:44.373836,TRUE
sem atraso,209,FALSE,2024-04-25 18:02:00.819888,TRUE
sem atraso,164,FALSE,2024-04-25 18:02:13.805539,TRUE
sem atraso,190,FALSE,2024-04-25 18:02:14.391733,TRUE
sem atraso,171,FALSE,2024-04-25 18:02:23.061757,TRUE
sem atraso,218,FALSE,2024-04-25 18:02:32.162358,TRUE
sem atraso,137,FALSE,2024-04-25 18:02:36.001629,TRUE
sem atraso,222,FALSE,2024-04-25 18:02:47.529156,TRUE
sem atraso,155,FALSE,2024-04-25 18:02:59.361246,TRUE
sem atraso,206,FALSE,2024-04-25 18:03:38.722564,TRUE
sem atraso,228,FALSE,2024-04-25 18:04:05.091571,TRUE
sem atraso,127,FALSE,2024-04-25 18:08:12.375755,TRUE
